student_id,name,subject,slot,section_label,status
10201,10201,인문학과 윤리,c,인문학과 윤리_c_1,assigned
10201,10201,세계사,d,세계사_d_1,assigned
10201,10201,세계 문화와 영어,a,세계 문화와 영어_a_1,assigned
10202,10202,일본어,a,일본어_a_1,assigned
10202,10202,주제 탐구 독서,b,주제 탐구 독서_b_1,assigned
10202,10202,인문학과 윤리,d,인문학과 윤리_d_1,assigned
10202,10202,세계사,c,세계사_c_1,assigned
10203,10203,일본어,d,일본어_d_2,assigned
10203,10203,미술 창작,b,미술 창작_b_1,assigned
10203,10203,인문학과 윤리,c,인문학과 윤리_c_1,assigned
10203,10203,세계 문화와 영어,a,세계 문화와 영어_a_1,assigned
10204,10204,일본어,a,일본어_a_1,assigned
10204,10204,법과 사회,b,법과 사회_b_1,assigned
10204,10204,인문학과 윤리,c,인문학과 윤리_c_1,assigned
10204,10204,세계사,d,세계사_d_1,assigned
10205,10205,일본어,a,일본어_a_1,assigned
10205,10205,미술 창작,b,미술 창작_b_1,assigned
10205,10205,인문학과 윤리,d,인문학과 윤리_d_1,assigned
10205,10205,세계시민과 지리,c,세계시민과 지리_c_1,assigned
10206,10206,법과 사회,c,법과 사회_c_1,assigned
10206,10206,세계사,d,세계사_d_1,assigned
10206,10206,세계시민과 지리,a,세계시민과 지리_a_1,assigned
10206,10206,지구과학,b,지구과학_b_1,assigned
10207,10207,일본어,a,일본어_a_1,assigned
10207,10207,주제 탐구 독서,b,주제 탐구 독서_b_1,assigned
10207,10207,인문학과 윤리,c,인문학과 윤리_c_1,assigned
10207,10207,물리학,d,물리학_d_1,assigned
10208,10208,일본어,d,일본어_d_1,assigned
10208,10208,주제 탐구 독서,a,주제 탐구 독서_a_1,assigned
10208,10208,인문학과 윤리,c,인문학과 윤리_c_1,assigned
10208,10208,지구과학,b,지구과학_b_1,assigned
10209,10209,주제 탐구 독서,a,주제 탐구 독서_a_1,assigned
10209,10209,세계사,d,세계사_d_1,assigned
10209,10209,세계시민과 지리,c,세계시민과 지리_c_1,assigned
10209,10209,지구과학,b,지구과학_b_1,assigned
10210,10210,일본어,d,일본어_d_2,assigned
10210,10210,법과 사회,c,법과 사회_c_1,assigned
10210,10210,미술 창작,b,미술 창작_b_1,assigned
10210,10210,세계 문화와 영어,a,세계 문화와 영어_a_1,assigned
10211,10211,화학,c,화학_c_1,assigned
10211,10211,세계 문화와 영어,b,세계 문화와 영어_b_1,assigned
10211,10211,물리학,d,물리학_d_1,assigned
10211,10211,인공지능 수학,a,인공지능 수학_a_1,assigned
10212,10212,세계시민과 지리,c,세계시민과 지리_c_1,assigned
10212,10212,지구과학,b,지구과학_b_1,assigned
10212,10212,물리학,d,물리학_d_1,assigned
10212,10212,인공지능 수학,a,인공지능 수학_a_1,assigned
10213,10213,법과 사회,c,법과 사회_c_1,assigned
10213,10213,주제 탐구 독서,a,주제 탐구 독서_a_1,assigned
10213,10213,세계사,d,세계사_d_1,assigned
10213,10213,세계 문화와 영어,b,세계 문화와 영어_b_1,assigned
10214,10214,일본어,a,일본어_a_1,assigned
10214,10214,법과 사회,c,법과 사회_c_1,assigned
10214,10214,생명과학,b,생명과학_b_1,assigned
10214,10214,물리학,d,물리학_d_1,assigned
10215,10215,인문학과 윤리,d,인문학과 윤리_d_1,assigned
10215,10215,세계사,c,세계사_c_1,assigned
10215,10215,세계시민과 지리,a,세계시민과 지리_a_1,assigned
10215,10215,지구과학,b,지구과학_b_1,assigned
10216,10216,일본어,a,일본어_a_1,assigned
10216,10216,생명과학,b,생명과학_b_1,assigned
10216,10216,미술 창작,c,미술 창작_c_1,assigned
10216,10216,물리학,d,물리학_d_1,assigned
10217,10217,미술 창작,c,미술 창작_c_1,assigned
10217,10217,세계 문화와 영어,b,세계 문화와 영어_b_1,assigned
10217,10217,물리학,d,물리학_d_1,assigned
10217,10217,인공지능 수학,a,인공지능 수학_a_1,assigned
10218,10218,생명과학,d,생명과학_d_1,assigned
10218,10218,미술 창작,b,미술 창작_b_1,assigned
10218,10218,인문학과 윤리,c,인문학과 윤리_c_1,assigned
10218,10218,화학,a,화학_a_1,assigned
10219,10219,일본어,d,일본어_d_1,assigned
10219,10219,미술 창작,c,미술 창작_c_1,assigned
10219,10219,지구과학,b,지구과학_b_1,assigned
10219,10219,인공지능 수학,a,인공지능 수학_a_1,assigned
10220,10220,생명과학,b,생명과학_b_1,assigned
10220,10220,미술 창작,c,미술 창작_c_1,assigned
10220,10220,화학,a,화학_a_1,assigned
10220,10220,물리학,d,물리학_d_1,assigned
10221,10221,일본어,d,일본어_d_2,assigned
10221,10221,법과 사회,b,법과 사회_b_1,assigned
10221,10221,인문학과 윤리,c,인문학과 윤리_c_1,assigned
10221,10221,세계 문화와 영어,a,세계 문화와 영어_a_1,assigned
10222,10222,생명과학,b,생명과학_b_1,assigned
10222,10222,미술 창작,c,미술 창작_c_1,assigned
10222,10222,인문학과 윤리,d,인문학과 윤리_d_1,assigned
10222,10222,화학,a,화학_a_1,assigned
10223,10223,일본어,d,일본어_d_1,assigned
10223,10223,주제 탐구 독서,a,주제 탐구 독서_a_1,assigned
10223,10223,생명과학,b,생명과학_b_1,assigned
10223,10223,세계시민과 지리,c,세계시민과 지리_c_1,assigned
10301,10301,일본어,d,일본어_d_2,assigned
10301,10301,법과 사회,c,법과 사회_c_1,assigned
10301,10301,주제 탐구 독서,a,주제 탐구 독서_a_1,assigned
10301,10301,생명과학,b,생명과학_b_1,assigned
10302,10302,일본어,a,일본어_a_1,assigned
10302,10302,법과 사회,b,법과 사회_b_1,assigned
10302,10302,인문학과 윤리,d,인문학과 윤리_d_1,assigned
10302,10302,세계시민과 지리,c,세계시민과 지리_c_1,assigned
10303,10303,일본어,d,일본어_d_1,assigned
10303,10303,세계사,c,세계사_c_1,assigned
10303,10303,세계시민과 지리,a,세계시민과 지리_a_1,assigned
10303,10303,세계 문화와 영어,b,세계 문화와 영어_b_1,assigned
10304,10304,일본어,d,일본어_d_2,assigned
10304,10304,주제 탐구 독서,a,주제 탐구 독서_a_1,assigned
10304,10304,생명과학,b,생명과학_b_1,assigned
10304,10304,미술 창작,c,미술 창작_c_1,assigned
10305,10305,일본어,a,일본어_a_1,assigned
10305,10305,주제 탐구 독서,b,주제 탐구 독서_b_1,assigned
10305,10305,미술 창작,c,미술 창작_c_1,assigned
10305,10305,세계사,d,세계사_d_1,assigned
10306,10306,일본어,d,일본어_d_1,assigned
10306,10306,미술 창작,c,미술 창작_c_1,assigned
10306,10306,세계 문화와 영어,a,세계 문화와 영어_a_1,assigned
10306,10306,지구과학,b,지구과학_b_1,assigned
10307,10307,일본어,d,일본어_d_2,assigned
10307,10307,주제 탐구 독서,a,주제 탐구 독서_a_1,assigned
10307,10307,세계사,c,세계사_c_1,assigned
10307,10307,지구과학,b,지구과학_b_1,assigned
10308,10308,법과 사회,b,법과 사회_b_1,assigned
10308,10308,주제 탐구 독서,a,주제 탐구 독서_a_1,assigned
10308,10308,인문학과 윤리,d,인문학과 윤리_d_1,assigned
10308,10308,세계시민과 지리,c,세계시민과 지리_c_1,assigned
10309,10309,법과 사회,b,법과 사회_b_1,assigned
10309,10309,주제 탐구 독서,a,주제 탐구 독서_a_1,assigned
10309,10309,세계사,d,세계사_d_1,assigned
10309,10309,세계시민과 지리,c,세계시민과 지리_c_1,assigned
10310,10310,일본어,d,일본어_d_1,assigned
10310,10310,주제 탐구 독서,a,주제 탐구 독서_a_1,assigned
10310,10310,미술 창작,b,미술 창작_b_1,assigned
10310,10310,인문학과 윤리,c,인문학과 윤리_c_1,assigned
10311,10311,일본어,d,일본어_d_2,assigned
10311,10311,생명과학,b,생명과학_b_1,assigned
10311,10311,미술 창작,c,미술 창작_c_1,assigned
10311,10311,세계 문화와 영어,a,세계 문화와 영어_a_1,assigned
10312,10312,미술 창작,b,미술 창작_b_1,assigned
10312,10312,인문학과 윤리,c,인문학과 윤리_c_1,assigned
10312,10312,물리학,d,물리학_d_1,assigned
10312,10312,인공지능 수학,a,인공지능 수학_a_1,assigned
10313,10313,주제 탐구 독서,a,주제 탐구 독서_a_1,assigned
10313,10313,미술 창작,c,미술 창작_c_1,assigned
10313,10313,인문학과 윤리,d,인문학과 윤리_d_1,assigned
10313,10313,지구과학,b,지구과학_b_1,assigned
10314,10314,일본어,d,일본어_d_1,assigned
10314,10314,법과 사회,c,법과 사회_c_1,assigned
10314,10314,주제 탐구 독서,a,주제 탐구 독서_a_1,assigned
10314,10314,생명과학,b,생명과학_b_1,assigned
10315,10315,일본어,d,일본어_d_2,assigned
10315,10315,생명과학,b,생명과학_b_1,assigned
10315,10315,미술 창작,c,미술 창작_c_1,assigned
10315,10315,세계 문화와 영어,a,세계 문화와 영어_a_1,assigned
10316,10316,일본어,a,일본어_a_1,assigned
10316,10316,법과 사회,c,법과 사회_c_1,assigned
10316,10316,주제 탐구 독서,b,주제 탐구 독서_b_1,assigned
10316,10316,생명과학,d,생명과학_d_1,assigned
10317,10317,미술 창작,b,미술 창작_b_1,assigned
10317,10317,화학,c,화학_c_1,assigned
10317,10317,물리학,d,물리학_d_1,assigned
10317,10317,인공지능 수학,a,인공지능 수학_a_1,assigned
10318,10318,일본어,d,일본어_d_1,assigned
10318,10318,법과 사회,c,법과 사회_c_1,assigned
10318,10318,주제 탐구 독서,a,주제 탐구 독서_a_1,assigned
10318,10318,생명과학,b,생명과학_b_1,assigned
10319,10319,일본어,d,일본어_d_2,assigned
10319,10319,생명과학,b,생명과학_b_1,assigned
10319,10319,인문학과 윤리,c,인문학과 윤리_c_1,assigned
10319,10319,화학,a,화학_a_1,assigned
10320,10320,일본어,d,일본어_d_1,assigned
10320,10320,법과 사회,b,법과 사회_b_1,assigned
10320,10320,세계사,c,세계사_c_1,assigned
10320,10320,인공지능 수학,a,인공지능 수학_a_1,assigned
10321,10321,일본어,d,일본어_d_2,assigned
10321,10321,법과 사회,b,법과 사회_b_1,assigned
10321,10321,세계사,c,세계사_c_1,assigned
10321,10321,인공지능 수학,a,인공지능 수학_a_1,assigned
10322,10322,일본어,d,일본어_d_1,assigned
10322,10322,법과 사회,b,법과 사회_b_1,assigned
10322,10322,화학,c,화학_c_1,assigned
10322,10322,세계 문화와 영어,a,세계 문화와 영어_a_1,assigned
10323,10323,생명과학,b,생명과학_b_1,assigned
10323,10323,인문학과 윤리,c,인문학과 윤리_c_1,assigned
10323,10323,화학,a,화학_a_1,assigned
10323,10323,물리학,d,물리학_d_1,assigned
10324,10324,일본어,a,일본어_a_1,assigned
10324,10324,법과 사회,c,법과 사회_c_1,assigned
10324,10324,세계사,d,세계사_d_1,assigned
10324,10324,세계 문화와 영어,b,세계 문화와 영어_b_1,assigned
10401,10401,일본어,a,일본어_a_1,assigned
10401,10401,주제 탐구 독서,b,주제 탐구 독서_b_1,assigned
10401,10401,세계사,d,세계사_d_1,assigned
10401,10401,세계시민과 지리,c,세계시민과 지리_c_1,assigned
10402,10402,법과 사회,c,법과 사회_c_1,assigned
10402,10402,인문학과 윤리,d,인문학과 윤리_d_1,assigned
10402,10402,세계 문화와 영어,a,세계 문화와 영어_a_1,assigned
10402,10402,지구과학,b,지구과학_b_1,assigned
10403,10403,일본어,d,일본어_d_2,assigned
10403,10403,생명과학,b,생명과학_b_1,assigned
10403,10403,미술 창작,c,미술 창작_c_1,assigned
10403,10403,화학,a,화학_a_1,assigned
10404,10404,일본어,a,일본어_a_1,assigned
10404,10404,법과 사회,c,법과 사회_c_1,assigned
10404,10404,주제 탐구 독서,b,주제 탐구 독서_b_1,assigned
10404,10404,세계사,d,세계사_d_1,assigned
10406,10406,일본어,d,일본어_d_1,assigned
10406,10406,법과 사회,b,법과 사회_b_1,assigned
10406,10406,주제 탐구 독서,a,주제 탐구 독서_a_1,assigned
10406,10406,세계사,c,세계사_c_1,assigned
10407,10407,법과 사회,b,법과 사회_b_1,assigned
10407,10407,세계사,d,세계사_d_1,assigned
10407,10407,세계시민과 지리,c,세계시민과 지리_c_1,assigned
10407,10407,세계 문화와 영어,a,세계 문화와 영어_a_1,assigned
10408,10408,법과 사회,c,법과 사회_c_1,assigned
10408,10408,주제 탐구 독서,a,주제 탐구 독서_a_1,assigned
10408,10408,생명과학,d,생명과학_d_1,assigned
10408,10408,세계 문화와 영어,b,세계 문화와 영어_b_1,assigned
10409,10409,주제 탐구 독서,a,주제 탐구 독서_a_1,assigned
10409,10409,인문학과 윤리,d,인문학과 윤리_d_1,assigned
10409,10409,세계시민과 지리,c,세계시민과 지리_c_1,assigned
10409,10409,지구과학,b,지구과학_b_1,assigned
10410,10410,일본어,d,일본어_d_2,assigned
10410,10410,법과 사회,c,법과 사회_c_1,assigned
10410,10410,주제 탐구 독서,a,주제 탐구 독서_a_1,assigned
10410,10410,지구과학,b,지구과학_b_1,assigned
10411,10411,일본어,a,일본어_a_1,assigned
10411,10411,법과 사회,b,법과 사회_b_1,assigned
10411,10411,인문학과 윤리,c,인문학과 윤리_c_1,assigned
10411,10411,세계사,d,세계사_d_1,assigned
10412,10412,법과 사회,b,법과 사회_b_1,assigned
10412,10412,생명과학,d,생명과학_d_1,assigned
10412,10412,미술 창작,c,미술 창작_c_1,assigned
10412,10412,화학,a,화학_a_1,assigned
10413,10413,법과 사회,c,법과 사회_c_1,assigned
10413,10413,생명과학,d,생명과학_d_1,assigned
10413,10413,미술 창작,b,미술 창작_b_1,assigned
10413,10413,세계시민과 지리,a,세계시민과 지리_a_1,assigned
10414,10414,일본어,a,일본어_a_1,assigned
10414,10414,법과 사회,b,법과 사회_b_1,assigned
10414,10414,생명과학,d,생명과학_d_1,assigned
10414,10414,인문학과 윤리,c,인문학과 윤리_c_1,assigned
10415,10415,일본어,a,일본어_a_1,assigned
10415,10415,주제 탐구 독서,b,주제 탐구 독서_b_1,assigned
10415,10415,세계사,d,세계사_d_1,assigned
10415,10415,세계시민과 지리,c,세계시민과 지리_c_1,assigned
10417,10417,일본어,a,일본어_a_1,assigned
10417,10417,법과 사회,c,법과 사회_c_1,assigned
10417,10417,주제 탐구 독서,b,주제 탐구 독서_b_1,assigned
10417,10417,인문학과 윤리,d,인문학과 윤리_d_1,assigned
10418,10418,법과 사회,b,법과 사회_b_1,assigned
10418,10418,생명과학,d,생명과학_d_1,assigned
10418,10418,인문학과 윤리,c,인문학과 윤리_c_1,assigned
10418,10418,화학,a,화학_a_1,assigned
10419,10419,일본어,a,일본어_a_1,assigned
10419,10419,생명과학,d,생명과학_d_1,assigned
10419,10419,세계시민과 지리,c,세계시민과 지리_c_1,assigned
10419,10419,세계 문화와 영어,b,세계 문화와 영어_b_1,assigned
10420,10420,미술 창작,b,미술 창작_b_1,assigned
10420,10420,인문학과 윤리,d,인문학과 윤리_d_1,assigned
10420,10420,세계시민과 지리,c,세계시민과 지리_c_1,assigned
10420,10420,세계 문화와 영어,a,세계 문화와 영어_a_1,assigned
10421,10421,일본어,d,일본어_d_1,assigned
10421,10421,법과 사회,b,법과 사회_b_1,assigned
10421,10421,주제 탐구 독서,a,주제 탐구 독서_a_1,assigned
10421,10421,인문학과 윤리,c,인문학과 윤리_c_1,assigned
10422,10422,법과 사회,c,법과 사회_c_1,assigned
10422,10422,미술 창작,b,미술 창작_b_1,assigned
10422,10422,세계사,d,세계사_d_1,assigned
10422,10422,세계시민과 지리,a,세계시민과 지리_a_1,assigned
10424,10424,일본어,d,일본어_d_2,assigned
10424,10424,법과 사회,b,법과 사회_b_1,assigned
10424,10424,미술 창작,c,미술 창작_c_1,assigned
10424,10424,화학,a,화학_a_1,assigned
10425,10425,일본어,a,일본어_a_1,assigned
10425,10425,법과 사회,c,법과 사회_c_1,assigned
10425,10425,생명과학,d,생명과학_d_1,assigned
10425,10425,지구과학,b,지구과학_b_1,assigned
10501,10501,일본어,a,일본어_a_1,assigned
10501,10501,법과 사회,b,법과 사회_b_1,assigned
10501,10501,생명과학,d,생명과학_d_1,assigned
10501,10501,인문학과 윤리,c,인문학과 윤리_c_1,assigned
10502,10502,일본어,d,일본어_d_1,assigned
10502,10502,법과 사회,c,법과 사회_c_1,assigned
10502,10502,주제 탐구 독서,a,주제 탐구 독서_a_1,assigned
10502,10502,생명과학,b,생명과학_b_1,assigned
10503,10503,일본어,d,일본어_d_2,assigned
10503,10503,법과 사회,c,법과 사회_c_1,assigned
10503,10503,주제 탐구 독서,a,주제 탐구 독서_a_1,assigned
10503,10503,생명과학,b,생명과학_b_1,assigned
10504,10504,일본어,d,일본어_d_1,assigned
10504,10504,법과 사회,b,법과 사회_b_1,assigned
10504,10504,주제 탐구 독서,a,주제 탐구 독서_a_1,assigned
10504,10504,미술 창작,c,미술 창작_c_1,assigned
10505,10505,일본어,a,일본어_a_1,assigned
10505,10505,인문학과 윤리,d,인문학과 윤리_d_1,assigned
10505,10505,세계사,c,세계사_c_1,assigned
10505,10505,지구과학,b,지구과학_b_1,assigned
10506,10506,일본어,a,일본어_a_1,assigned
10506,10506,법과 사회,c,법과 사회_c_1,assigned
10506,10506,주제 탐구 독서,b,주제 탐구 독서_b_1,assigned
10506,10506,물리학,d,물리학_d_1,assigned
10507,10507,일본어,a,일본어_a_1,assigned
10507,10507,법과 사회,b,법과 사회_b_1,assigned
10507,10507,생명과학,d,생명과학_d_1,assigned
10507,10507,화학,c,화학_c_1,assigned
10509,10509,미술 창작,b,미술 창작_b_1,assigned
10509,10509,인문학과 윤리,d,인문학과 윤리_d_1,assigned
10509,10509,화학,c,화학_c_1,assigned
10509,10509,인공지능 수학,a,인공지능 수학_a_1,assigned
10510,10510,일본어,d,일본어_d_2,assigned
10510,10510,미술 창작,c,미술 창작_c_1,assigned
10510,10510,세계 문화와 영어,b,세계 문화와 영어_b_1,assigned
10510,10510,인공지능 수학,a,인공지능 수학_a_1,assigned
10511,10511,일본어,a,일본어_a_1,assigned
10511,10511,미술 창작,c,미술 창작_c_1,assigned
10511,10511,지구과학,b,지구과학_b_1,assigned
10511,10511,물리학,d,물리학_d_1,assigned
10512,10512,주제 탐구 독서,a,주제 탐구 독서_a_1,assigned
10512,10512,생명과학,b,생명과학_b_1,assigned
10512,10512,화학,c,화학_c_1,assigned
10512,10512,물리학,d,물리학_d_1,assigned
10513,10513,일본어,d,일본어_d_1,assigned
10513,10513,생명과학,b,생명과학_b_1,assigned
10513,10513,세계사,c,세계사_c_1,assigned
10513,10513,세계시민과 지리,a,세계시민과 지리_a_1,assigned
10514,10514,일본어,a,일본어_a_1,assigned
10514,10514,법과 사회,b,법과 사회_b_1,assigned
10514,10514,생명과학,d,생명과학_d_1,assigned
10514,10514,인문학과 윤리,c,인문학과 윤리_c_1,assigned
10515,10515,일본어,d,일본어_d_2,assigned
10515,10515,법과 사회,c,법과 사회_c_1,assigned
10515,10515,생명과학,b,생명과학_b_1,assigned
10515,10515,화학,a,화학_a_1,assigned
10517,10517,주제 탐구 독서,a,주제 탐구 독서_a_1,assigned
10517,10517,미술 창작,c,미술 창작_c_1,assigned
10517,10517,인문학과 윤리,d,인문학과 윤리_d_1,assigned
10517,10517,세계 문화와 영어,b,세계 문화와 영어_b_1,assigned
10518,10518,일본어,d,일본어_d_1,assigned
10518,10518,법과 사회,c,법과 사회_c_1,assigned
10518,10518,주제 탐구 독서,a,주제 탐구 독서_a_1,assigned
10518,10518,생명과학,b,생명과학_b_1,assigned
10519,10519,주제 탐구 독서,b,주제 탐구 독서_b_1,assigned
10519,10519,생명과학,d,생명과학_d_1,assigned
10519,10519,인문학과 윤리,c,인문학과 윤리_c_1,assigned
10519,10519,화학,a,화학_a_1,assigned
10520,10520,일본어,d,일본어_d_2,assigned
10520,10520,법과 사회,c,법과 사회_c_1,assigned
10520,10520,생명과학,b,생명과학_b_1,assigned
10520,10520,화학,a,화학_a_1,assigned
10522,10522,생명과학,b,생명과학_b_1,assigned
10522,10522,인문학과 윤리,d,인문학과 윤리_d_1,assigned
10522,10522,화학,c,화학_c_1,assigned
10522,10522,인공지능 수학,a,인공지능 수학_a_1,assigned
10523,10523,일본어,d,일본어_d_1,assigned
10523,10523,주제 탐구 독서,b,주제 탐구 독서_b_1,assigned
10523,10523,세계사,c,세계사_c_1,assigned
10523,10523,세계시민과 지리,a,세계시민과 지리_a_1,assigned
10524,10524,일본어,d,일본어_d_2,assigned
10524,10524,생명과학,b,생명과학_b_1,assigned
10524,10524,미술 창작,c,미술 창작_c_1,assigned
10524,10524,화학,a,화학_a_1,assigned
10525,10525,생명과학,b,생명과학_b_1,assigned
10525,10525,화학,c,화학_c_1,assigned
10525,10525,물리학,d,물리학_d_1,assigned
10525,10525,인공지능 수학,a,인공지능 수학_a_1,assigned
