student_id,name,subject,slot,section_label,status
20211,20211,미술감상과 비평,a,미술감상과 비평_a_1,assigned
20211,20211,마케팅과 광고,b,마케팅과 광고_b_1,assigned
20212,20212,미술감상과 비평,b,미술감상과 비평_b_1,assigned
20212,20212,체육전공실기기초,a,체육전공실기기초_a_2,assigned
20213,20213,미술감상과 비평,a,미술감상과 비평_a_2,assigned
20213,20213,미디어콘텐츠일반,c,미디어콘텐츠일반_c_1,assigned
20214,20214,미술감상과 비평,a,미술감상과 비평_a_1,assigned
20214,20214,여행지리,b,여행지리_b_1,assigned
20215,20215,미술감상과 비평,a,미술감상과 비평_a_2,assigned
20215,20215,생활과 과학,c,생활과 과학_c_1,assigned
20216,20216,음악감상과 비평,a,음악감상과 비평_a_1,assigned
20216,20216,미디어콘텐츠일반,c,미디어콘텐츠일반_c_1,assigned
20217,20217,미술감상과 비평,a,미술감상과 비평_a_1,assigned
20217,20217,여행지리,b,여행지리_b_1,assigned
20218,20218,미술감상과 비평,a,미술감상과 비평_a_2,assigned
20218,20218,여행지리,b,여행지리_b_1,assigned
20219,20219,미술감상과 비평,a,미술감상과 비평_a_1,assigned
20219,20219,생활과 과학,c,생활과 과학_c_1,assigned
20221,20221,미술감상과 비평,b,미술감상과 비평_b_1,assigned
20221,20221,체육전공실기기초,a,체육전공실기기초_a_1,assigned
20222,20222,미술감상과 비평,a,미술감상과 비평_a_2,assigned
20222,20222,여행지리,b,여행지리_b_1,assigned
20223,20223,미술감상과 비평,a,미술감상과 비평_a_1,assigned
20223,20223,여행지리,b,여행지리_b_1,assigned
20224,20224,미술감상과 비평,a,미술감상과 비평_a_2,assigned
20224,20224,미디어콘텐츠일반,c,미디어콘텐츠일반_c_1,assigned
20225,20225,음악감상과 비평,a,음악감상과 비평_a_1,assigned
20225,20225,생활과 과학,c,생활과 과학_c_1,assigned
20226,20226,미술감상과 비평,b,미술감상과 비평_b_1,assigned
20226,20226,체육전공실기기초,a,체육전공실기기초_a_2,assigned
20227,20227,미술감상과 비평,b,미술감상과 비평_b_1,assigned
20227,20227,체육전공실기기초,a,체육전공실기기초_a_1,assigned
20301,20301,미술감상과 비평,a,미술감상과 비평_a_1,assigned
20301,20301,생활과 과학,c,생활과 과학_c_1,assigned
20302,20302,미술감상과 비평,a,미술감상과 비평_a_2,assigned
20302,20302,생활과 과학,c,생활과 과학_c_1,assigned
20303,20303,미술감상과 비평,b,미술감상과 비평_b_1,assigned
20303,20303,체육전공실기기초,a,체육전공실기기초_a_2,assigned
20304,20304,음악감상과 비평,b,음악감상과 비평_b_1,assigned
20304,20304,체육전공실기기초,a,체육전공실기기초_a_1,assigned
20305,20305,미술감상과 비평,b,미술감상과 비평_b_1,assigned
20305,20305,체육전공실기기초,a,체육전공실기기초_a_2,assigned
20306,20306,음악감상과 비평,b,음악감상과 비평_b_1,assigned
20306,20306,체육전공실기기초,a,체육전공실기기초_a_1,assigned
20307,20307,음악감상과 비평,a,음악감상과 비평_a_1,assigned
20307,20307,생활과 과학,c,생활과 과학_c_1,assigned
20308,20308,미술감상과 비평,a,미술감상과 비평_a_1,assigned
20308,20308,생활과 과학,c,생활과 과학_c_1,assigned
20309,20309,미술감상과 비평,b,미술감상과 비평_b_1,assigned
20309,20309,체육전공실기기초,a,체육전공실기기초_a_2,assigned
20310,20310,음악감상과 비평,b,음악감상과 비평_b_1,assigned
20310,20310,체육전공실기기초,a,체육전공실기기초_a_1,assigned
20311,20311,음악감상과 비평,a,음악감상과 비평_a_1,assigned
20311,20311,미디어콘텐츠일반,c,미디어콘텐츠일반_c_1,assigned
20312,20312,음악감상과 비평,a,음악감상과 비평_a_1,assigned
20312,20312,생활과 과학,c,생활과 과학_c_1,assigned
20313,20313,미술감상과 비평,a,미술감상과 비평_a_2,assigned
20313,20313,마케팅과 광고,b,마케팅과 광고_b_1,assigned
20314,20314,미술감상과 비평,a,미술감상과 비평_a_1,assigned
20314,20314,마케팅과 광고,b,마케팅과 광고_b_1,assigned
20315,20315,미술감상과 비평,a,미술감상과 비평_a_2,assigned
20315,20315,생활과 과학,c,생활과 과학_c_1,assigned
20316,20316,미술감상과 비평,a,미술감상과 비평_a_1,assigned
20316,20316,미디어콘텐츠일반,c,미디어콘텐츠일반_c_1,assigned
20318,20318,음악감상과 비평,b,음악감상과 비평_b_1,assigned
20318,20318,체육전공실기기초,a,체육전공실기기초_a_2,assigned
20319,20319,음악감상과 비평,b,음악감상과 비평_b_1,assigned
20319,20319,체육전공실기기초,a,체육전공실기기초_a_1,assigned
20320,20320,미술감상과 비평,a,미술감상과 비평_a_2,assigned
20320,20320,미디어콘텐츠일반,c,미디어콘텐츠일반_c_1,assigned
20321,20321,음악감상과 비평,a,음악감상과 비평_a_1,assigned
20321,20321,여행지리,b,여행지리_b_1,assigned
20322,20322,미술감상과 비평,b,미술감상과 비평_b_1,assigned
20322,20322,체육전공실기기초,a,체육전공실기기초_a_2,assigned
20324,20324,미술감상과 비평,a,미술감상과 비평_a_1,assigned
20324,20324,마케팅과 광고,b,마케팅과 광고_b_1,assigned
20325,20325,음악감상과 비평,a,음악감상과 비평_a_1,assigned
20325,20325,여행지리,b,여행지리_b_1,assigned
20326,20326,미술감상과 비평,b,미술감상과 비평_b_1,assigned
20326,20326,체육전공실기기초,a,체육전공실기기초_a_1,assigned
20401,20401,음악감상과 비평,b,음악감상과 비평_b_1,assigned
20401,20401,체육전공실기기초,a,체육전공실기기초_a_2,assigned
20402,20402,음악감상과 비평,a,음악감상과 비평_a_1,assigned
20402,20402,생활과 과학,c,생활과 과학_c_1,assigned
20403,20403,음악감상과 비평,b,음악감상과 비평_b_1,assigned
20403,20403,체육전공실기기초,a,체육전공실기기초_a_1,assigned
20404,20404,음악감상과 비평,a,음악감상과 비평_a_1,assigned
20404,20404,미디어콘텐츠일반,c,미디어콘텐츠일반_c_1,assigned
20405,20405,미술감상과 비평,a,미술감상과 비평_a_2,assigned
20405,20405,생활과 과학,c,생활과 과학_c_1,assigned
20406,20406,미술감상과 비평,b,미술감상과 비평_b_1,assigned
20406,20406,체육전공실기기초,a,체육전공실기기초_a_2,assigned
20407,20407,미술감상과 비평,a,미술감상과 비평_a_1,assigned
20407,20407,미디어콘텐츠일반,c,미디어콘텐츠일반_c_1,assigned
20408,20408,미술감상과 비평,a,미술감상과 비평_a_2,assigned
20408,20408,마케팅과 광고,b,마케팅과 광고_b_1,assigned
20409,20409,미술감상과 비평,a,미술감상과 비평_a_1,assigned
20409,20409,생활과 과학,c,생활과 과학_c_1,assigned
20410,20410,미술감상과 비평,b,미술감상과 비평_b_1,assigned
20410,20410,체육전공실기기초,a,체육전공실기기초_a_1,assigned
20412,20412,음악감상과 비평,a,음악감상과 비평_a_1,assigned
20412,20412,여행지리,b,여행지리_b_1,assigned
20413,20413,미술감상과 비평,b,미술감상과 비평_b_1,assigned
20413,20413,체육전공실기기초,a,체육전공실기기초_a_2,assigned
20414,20414,미술감상과 비평,a,미술감상과 비평_a_2,assigned
20414,20414,미디어콘텐츠일반,c,미디어콘텐츠일반_c_1,assigned
20415,20415,음악감상과 비평,a,음악감상과 비평_a_1,assigned
20415,20415,마케팅과 광고,b,마케팅과 광고_b_1,assigned
20416,20416,음악감상과 비평,a,음악감상과 비평_a_1,assigned
20416,20416,여행지리,b,여행지리_b_1,assigned
20417,20417,미술감상과 비평,b,미술감상과 비평_b_1,assigned
20417,20417,체육전공실기기초,a,체육전공실기기초_a_1,assigned
20418,20418,미술감상과 비평,b,미술감상과 비평_b_1,assigned
20418,20418,체육전공실기기초,a,체육전공실기기초_a_2,assigned
20419,20419,음악감상과 비평,b,음악감상과 비평_b_1,assigned
20419,20419,체육전공실기기초,a,체육전공실기기초_a_1,assigned
20420,20420,음악감상과 비평,a,음악감상과 비평_a_1,assigned
20420,20420,미디어콘텐츠일반,c,미디어콘텐츠일반_c_1,assigned
20421,20421,미술감상과 비평,b,미술감상과 비평_b_1,assigned
20421,20421,체육전공실기기초,a,체육전공실기기초_a_2,assigned
20422,20422,음악감상과 비평,a,음악감상과 비평_a_1,assigned
20422,20422,미디어콘텐츠일반,c,미디어콘텐츠일반_c_1,assigned
20423,20423,음악감상과 비평,a,음악감상과 비평_a_1,assigned
20423,20423,여행지리,b,여행지리_b_1,assigned
20424,20424,미술감상과 비평,b,미술감상과 비평_b_1,assigned
20424,20424,체육전공실기기초,a,체육전공실기기초_a_1,assigned
20425,20425,음악감상과 비평,b,음악감상과 비평_b_1,assigned
20425,20425,체육전공실기기초,a,체육전공실기기초_a_2,assigned
20501,20501,음악감상과 비평,a,음악감상과 비평_a_1,assigned
20501,20501,여행지리,b,여행지리_b_1,assigned
20502,20502,음악감상과 비평,b,음악감상과 비평_b_1,assigned
20502,20502,체육전공실기기초,a,체육전공실기기초_a_1,assigned
20503,20503,음악감상과 비평,b,음악감상과 비평_b_1,assigned
20503,20503,체육전공실기기초,a,체육전공실기기초_a_2,assigned
20504,20504,음악감상과 비평,b,음악감상과 비평_b_1,assigned
20504,20504,체육전공실기기초,a,체육전공실기기초_a_1,assigned
20505,20505,미술감상과 비평,b,미술감상과 비평_b_1,assigned
20505,20505,체육전공실기기초,a,체육전공실기기초_a_2,assigned
20506,20506,미술감상과 비평,a,미술감상과 비평_a_1,assigned
20506,20506,미디어콘텐츠일반,c,미디어콘텐츠일반_c_1,assigned
20507,20507,미술감상과 비평,a,미술감상과 비평_a_2,assigned
20507,20507,마케팅과 광고,b,마케팅과 광고_b_1,assigned
20509,20509,미술감상과 비평,a,미술감상과 비평_a_1,assigned
20509,20509,생활과 과학,c,생활과 과학_c_1,assigned
20510,20510,미술감상과 비평,b,미술감상과 비평_b_1,assigned
20510,20510,체육전공실기기초,a,체육전공실기기초_a_1,assigned
20511,20511,음악감상과 비평,a,음악감상과 비평_a_1,assigned
20511,20511,여행지리,b,여행지리_b_1,assigned
20512,20512,미술감상과 비평,a,미술감상과 비평_a_2,assigned
20512,20512,미디어콘텐츠일반,c,미디어콘텐츠일반_c_1,assigned
20513,20513,미술감상과 비평,a,미술감상과 비평_a_1,assigned
20513,20513,미디어콘텐츠일반,c,미디어콘텐츠일반_c_1,assigned
20514,20514,미술감상과 비평,a,미술감상과 비평_a_2,assigned
20514,20514,마케팅과 광고,b,마케팅과 광고_b_1,assigned
20515,20515,음악감상과 비평,a,음악감상과 비평_a_1,assigned
20515,20515,마케팅과 광고,b,마케팅과 광고_b_1,assigned
20516,20516,미술감상과 비평,a,미술감상과 비평_a_1,assigned
20516,20516,여행지리,b,여행지리_b_1,assigned
20517,20517,미술감상과 비평,b,미술감상과 비평_b_1,assigned
20517,20517,체육전공실기기초,a,체육전공실기기초_a_2,assigned
20518,20518,미술감상과 비평,a,미술감상과 비평_a_2,assigned
20518,20518,생활과 과학,c,생활과 과학_c_1,assigned
20519,20519,음악감상과 비평,a,음악감상과 비평_a_1,assigned
20519,20519,미디어콘텐츠일반,c,미디어콘텐츠일반_c_1,assigned
20520,20520,미술감상과 비평,a,미술감상과 비평_a_1,assigned
20520,20520,미디어콘텐츠일반,c,미디어콘텐츠일반_c_1,assigned
20521,20521,미술감상과 비평,a,미술감상과 비평_a_2,assigned
20521,20521,생활과 과학,c,생활과 과학_c_1,assigned
20522,20522,미술감상과 비평,a,미술감상과 비평_a_1,assigned
20522,20522,마케팅과 광고,b,마케팅과 광고_b_1,assigned
20524,20524,미술감상과 비평,a,미술감상과 비평_a_2,assigned
20524,20524,생활과 과학,c,생활과 과학_c_1,assigned
20525,20525,음악감상과 비평,a,음악감상과 비평_a_1,assigned
20525,20525,마케팅과 광고,b,마케팅과 광고_b_1,assigned
20527,20527,미술감상과 비평,a,미술감상과 비평_a_1,assigned
20527,20527,미디어콘텐츠일반,c,미디어콘텐츠일반_c_1,assigned
